ts,date,dateDay,dateMonth,dateYear,dateHour,dateMinute,dateSeconds,open,close,high,low,volume
1621728000,2021-05-23 05:30:00,23,5,2021,5,30,0,169.3,142.39,176.26,118.03,3854006.12408
1621814400,2021-05-24 05:30:00,24,5,2021,5,30,0,142.52,185.32,185.37,139.54,2491240.93285
1621900800,2021-05-25 05:30:00,25,5,2021,5,30,0,185.32,183.76,194.61,167.15,1974384.43463
1621987200,2021-05-26 05:30:00,26,5,2021,5,30,0,183.89,198.91,204.13,179.42,1540975.47323
1622073600,2021-05-27 05:30:00,27,5,2021,5,30,0,198.92,194.32,209.0,180.39,1457775.38448
1622160000,2021-05-28 05:30:00,28,5,2021,5,30,0,194.31,177.33,198.88,165.5,2118247.13851
1622246400,2021-05-29 05:30:00,29,5,2021,5,30,0,177.3,164.01,188.69,157.65,1554075.0432
1622332800,2021-05-30 05:30:00,30,5,2021,5,30,0,164.04,170.51,181.1,155.11,1123365.50693
1622419200,2021-05-31 05:30:00,31,5,2021,5,30,0,170.48,187.97,188.5,163.5,1242054.05369
1622505600,2021-06-01 05:30:00,1,6,2021,5,30,0,188.01,182.99,193.16,175.82,1081241.44408
1622592000,2021-06-02 05:30:00,2,6,2021,5,30,0,183.05,187.14,191.34,178.27,976844.03214
1622678400,2021-06-03 05:30:00,3,6,2021,5,30,0,187.18,193.5,197.78,181.95,1079806.82442
1622764800,2021-06-04 05:30:00,4,6,2021,5,30,0,193.52,178.44,193.81,168.95,1130262.18071
1622851200,2021-06-05 05:30:00,5,6,2021,5,30,0,178.46,172.94,185.49,167.32,846082.98073
1622937600,2021-06-06 05:30:00,6,6,2021,5,30,0,172.95,176.41,179.96,172.02,677386.36378
1623024000,2021-06-07 05:30:00,7,6,2021,5,30,0,176.42,161.95,182.22,160.25,1035822.82509
1623110400,2021-06-08 05:30:00,8,6,2021,5,30,0,161.92,160.63,164.48,144.89,1417289.87647
1623196800,2021-06-09 05:30:00,9,6,2021,5,30,0,160.64,172.56,173.3,152.31,1139739.36054
1623283200,2021-06-10 05:30:00,10,6,2021,5,30,0,172.54,168.16,174.61,162.12,878866.63371
1623369600,2021-06-11 05:30:00,11,6,2021,5,30,0,168.18,162.83,173.78,160.55,928611.54446
1623456000,2021-06-12 05:30:00,12,6,2021,5,30,0,162.84,161.8,164.3,154.14,653167.31003
1623542400,2021-06-13 05:30:00,13,6,2021,5,30,0,161.81,170.85,171.59,156.42,573493.90783
1623628800,2021-06-14 05:30:00,14,6,2021,5,30,0,170.85,179.89,179.99,166.34,802051.95645
1623715200,2021-06-15 05:30:00,15,6,2021,5,30,0,179.88,175.15,181.2,172.15,654352.05304
